1679.520724,2038.653447,1729.928927,1777.544110,1671.013805,1853.759276,1677.067531,1690.096264,1819.921965,1941.206975,1718.521928,1673.302879,1602.698760,1596.258915,1433.207850,1393.061021,1524.808231,1448.051943,1248.319891,1216.925484,1224.351465,1448.860068,1002.356073,1324.417555,1312.341559,1135.693203,1162.293967,974.504726,1232.052738,1162.032084,1151.362611,1351.398055,1181.966948,1309.957545,1131.911069,1255.479402,1233.856331,1192.808172,1112.571527,1230.415118,1263.925878,1557.227715,1337.747691,1538.795581,1401.825834,1154.076407,1414.445717,1528.724891,1557.976652,1289.671976,1552.080904,1500.826184,1347.285867,1667.941508,1832.382288,1577.593629,1843.806872,1613.459314,1383.701053,2061.774375,1702.207296,1661.729238,1673.505619,1725.052861
1840.258949,1957.004896,1666.339151,1945.082537,1998.316796,1926.572021,1563.348189,1971.207711,1756.391619,1814.441569,1776.217378,2012.109775,1549.626666,1744.456664,1780.147733,1507.317441,1778.715755,1625.529956,1387.454772,1570.931362,1596.784388,1123.712215,1299.612235,1376.981578,1251.230121,1181.673687,1117.132194,1114.685700,1594.316992,1264.694360,1488.233524,1408.051722,1244.595012,1250.989007,1263.768794,1282.165787,1404.406201,1094.110014,1117.705924,1129.093078,1083.159871,1191.709608,1106.792597,1220.998901,1223.582171,1496.556866,1521.771462,1695.466173,1505.573259,1659.117707,1640.438552,1751.191958,2090.555326,1955.066084,1843.144591,1836.089121,1836.927785,1618.851255,1604.338133,2075.432095,1804.445229,1912.603670,2147.143862,1795.536745
1862.934373,1601.132069,1657.603848,1773.857821,1847.247910,1754.063379,1844.548704,1876.133629,1880.696623,1941.382043,2090.302433,1776.039160,1629.078990,1863.768464,1923.262530,1858.884353,1931.390374,1779.880400,1155.768233,1580.783697,1452.283325,1459.231381,1452.953679,1464.573823,1430.653891,1267.460068,1346.419368,1095.309464,1356.282575,1592.034823,1579.968954,1473.091189,1528.542733,1318.777670,1418.134910,1278.553725,1660.563044,1313.362229,1338.537149,1359.146353,1164.210232,1441.795834,1498.640893,1313.167504,1659.117804,1495.152182,1695.664904,1688.678682,1964.957484,1746.164511,1639.562649,2077.069750,2058.021721,2131.241099,1846.040448,1707.301277,2219.362312,1773.987361,1844.455644,1766.728077,1990.324358,1675.526434,2030.465474,1762.980089
1726.108436,1926.067577,1844.623743,1746.207369,1804.640005,2291.703109,1525.557283,1728.848726,1969.344219,2405.349215,2017.234046,1736.442527,1819.179277,1816.166882,1936.206509,1810.509392,1609.556999,1803.307203,1507.227702,1622.169757,1514.116584,1569.289291,1333.760134,1695.771739,1473.722073,1324.501602,1738.289089,1609.213746,1582.761285,1440.236722,1348.945110,1368.321832,1665.718821,1647.295951,1694.585242,1437.312142,1573.726420,1581.974918,1639.101812,1708.204720,1522.122451,1609.040944,1512.035182,1583.053330,1692.759458,1633.374852,1777.538955,1671.040374,1824.498395,2105.779468,2011.152218,1811.839034,1970.850510,1969.420922,1758.222138,2029.423469,2134.775299,1849.798486,1810.228081,1894.818766,1845.864807,2071.533887,2010.490499,1834.604531
1963.523161,1828.997524,1720.191416,1823.418871,1906.859992,1717.797252,2207.732813,1655.195037,1866.355229,2046.595091,2105.415611,2040.509461,1966.042532,1767.482192,1579.196614,1603.613863,1712.883396,1856.905421,1668.340185,1777.571891,2037.905995,1795.062040,1632.061371,1742.002576,1848.584603,1795.485678,1438.340363,1400.837013,1547.978418,1684.239306,1711.568536,1725.058312,1667.550564,1632.229799,1669.713528,1718.067640,1598.190298,1540.935113,1794.231314,1785.347728,1730.456239,1689.155987,1756.402340,1712.987303,1648.481191,1548.380183,1676.402638,1861.350790,1797.401064,1527.456606,1919.750383,1837.630507,1923.682078,2003.330622,1825.533428,2080.963304,1842.704772,1669.779636,1846.406159,1746.596398,1793.408656,2038.203564,1900.981708,1962.110588
1514.081570,1867.176751,1645.412877,1825.680406,1827.141538,1691.637656,1777.687621,2011.415890,2096.729437,2040.413214,2036.071750,1748.145547,1847.249460,1975.076218,1596.945414,2138.878534,1866.700315,1933.399271,1768.424636,1903.389526,2102.456155,1930.231860,1916.777650,1694.324942,1845.840668,1821.200413,2020.043628,1660.915621,1770.859052,1795.728683,1774.772122,1940.294327,1839.129265,2070.806553,1865.200006,1981.593185,1987.367967,1986.267848,1877.428988,2017.576881,1518.442594,1950.964049,1644.513225,1539.660276,1753.989273,1635.942870,1905.632477,1947.438235,1884.265781,1689.978131,1576.685363,1710.865068,1814.540390,1780.874335,2081.790338,2015.182636,1914.192545,1986.457355,1988.653096,1911.051949,1920.459424,1723.080335,2050.494916,2003.870237
1753.004231,1642.411845,2113.439726,1753.307767,2112.694268,1902.727462,1961.188233,1938.640214,1708.581395,2277.663148,1776.822088,1836.877503,2168.150863,1791.364996,1887.134271,1915.526002,2089.317954,1806.136991,1974.325543,1850.681007,2273.058909,1995.371703,1631.506719,1872.012591,2188.236435,1830.343693,1510.788057,1948.569298,2009.839129,1958.421519,1962.506796,1905.433644,1893.109800,2141.982846,1918.250505,1772.344089,2046.935875,2135.486999,1810.997342,1845.733819,2108.618800,1922.967888,1945.613957,2027.308952,1565.433294,1890.748124,1808.595008,1755.272111,2100.558211,1802.488180,2012.770131,2101.488820,1702.125125,2114.793144,2000.306810,1894.122618,1952.387645,1723.886771,1625.220186,1871.000954,2201.068555,1847.070740,1812.783385,1924.560696
1662.665168,1776.770651,1905.435306,1885.777928,2162.780672,1890.923884,1851.389171,1956.422107,1792.883768,2017.731595,1624.182175,2004.334069,1940.320532,1898.141747,1954.051982,1878.293760,1805.734836,1761.252745,2380.931084,1904.873930,2078.479434,1887.008519,1990.275123,1730.419468,1962.637589,2176.905494,1943.258735,1841.298740,1887.404304,1940.280848,1989.936993,2166.287095,2027.978781,2127.738140,1910.777107,2156.986831,1903.669354,1960.768345,1784.567576,2033.496057,1740.241093,2120.863467,1926.597538,1935.995944,1896.316883,1913.743674,1710.471985,2024.072005,1951.121645,2215.965593,1862.512269,1732.347252,1791.233506,2017.827833,1922.489971,2007.524275,1956.006366,1856.842154,1929.545425,2046.091546,1805.615672,1722.413876,1797.113955,1546.510902
1549.174272,1774.341632,1854.450729,1963.595893,1874.848329,1874.524561,1737.053724,1969.634995,1865.773732,1894.194198,1661.808379,1941.841624,2209.531085,1663.068435,2057.422495,1750.911235,1962.796303,1886.449623,1774.840057,1887.451978,1963.981611,1974.010478,2211.637853,1990.556672,1742.686593,1913.734874,1845.336350,1975.202274,2037.733027,2067.961463,2207.743465,2030.948250,2198.391460,2173.327361,1946.438152,1927.997878,1967.471731,2008.679901,2045.406901,1898.622423,2154.726017,2068.289673,2074.959544,2070.892208,1998.764062,2149.159959,2463.419508,1733.614418,2023.986495,2170.473691,1785.601665,1986.449677,1733.473566,2183.628851,2003.349036,2194.898523,1961.345027,1855.893683,1787.884181,2031.404936,1832.038454,1661.938091,2034.259727,1553.312757
1795.137653,1737.306548,2025.866354,1809.708651,2226.719661,2071.637178,1953.190387,1967.108278,1851.784940,1860.071836,2199.319617,1791.053816,1936.926792,1768.809822,1858.399519,1954.248241,1974.319512,1595.306898,1823.599890,2012.499501,1884.421550,2205.932871,2087.639851,2153.155470,1891.545182,2053.088605,2178.683312,2205.119688,2110.532285,2329.314796,2069.718449,2275.430477,2150.172592,2296.499813,2203.331777,2162.442135,2228.700168,2064.064086,2213.861503,2264.674745,2036.249318,1963.999589,2083.344639,1798.321966,2135.983230,1958.803818,1826.318037,2199.394230,1737.437079,2131.271932,2040.506217,1889.848832,1973.445116,2221.065400,1962.138201,1997.663081,1879.561957,1886.590988,2070.218598,1711.830377,1919.201695,2096.544045,1587.457370,1605.896293
