440.553901,429.775448,591.613185,692.760724,731.148310,766.056129,752.098704,746.420881,764.132169,798.686905,689.024357,785.422290,760.489726,704.962188,746.785802,744.870998,744.719777,776.139936,721.661752,711.864632,802.539469,671.053100,648.166272,623.013936,586.937334,502.686872,476.994527,447.624436,383.626381,348.950819,336.989140,181.437119
571.167509,607.940927,714.447226,798.506929,845.470078,956.095187,945.650861,946.220112,983.798549,973.075727,1016.160226,988.169970,941.050265,890.710329,917.922691,1007.889364,950.087567,1066.641166,930.985575,1025.690203,1001.351890,947.767639,873.522590,830.004807,771.602432,638.816744,580.168951,558.307581,522.904451,527.135178,385.435489,237.641875
675.373740,759.618113,822.851353,937.991699,1135.811235,1054.407858,1013.588672,977.122654,1110.980877,1193.969303,1107.579170,1113.979890,1041.153909,968.952512,1003.520185,997.359075,1123.143906,1025.986372,1165.031089,1144.394774,1095.744494,957.200659,918.043881,882.317013,723.870949,694.225116,704.070949,617.047705,579.304354,495.989263,402.723497,246.583889
815.625124,716.659559,880.510468,964.704417,1076.272860,1067.656198,1147.690635,1155.929290,1109.771854,1136.774419,1150.540028,1083.826150,1221.858169,1232.003012,1106.353116,1068.667547,1126.661332,1077.201281,1135.000155,1125.216136,1045.868794,1092.368787,943.579075,880.996832,846.174264,696.077690,647.266288,623.315818,625.913177,628.510294,461.603809,288.414076
822.301418,742.180955,876.766416,950.864699,1117.189918,1163.124944,1173.658541,1236.317086,1122.118671,1274.463906,1193.297634,1142.259691,1145.817854,1184.109176,1150.769158,1214.274379,1194.856708,1117.729856,1118.838405,1112.154508,1076.571375,1021.083470,987.683806,923.042613,833.358780,711.724495,660.131805,603.178724,561.301063,580.272625,417.154880,323.394413
747.298702,734.293153,907.880205,1101.899508,1012.506399,1154.606027,1140.584588,1179.586060,1129.175671,1114.722874,1171.135990,1058.961396,1160.156852,1212.983025,1246.478111,1158.126518,1154.192108,1069.944697,1115.126788,1130.189253,1065.552604,1012.955210,1009.444098,1022.775205,847.773969,736.000689,737.446554,717.802819,544.746407,522.923458,408.460191,271.547493
693.273279,707.468309,896.237253,946.117523,1091.142003,1035.135033,1083.755051,1060.789034,1047.571666,1089.420820,1221.716578,1174.323051,1205.339185,1140.575154,1188.101448,1082.602150,1148.936010,1146.930749,1065.953424,1216.633779,1157.704222,1037.992385,1128.509708,888.261154,820.273715,722.937621,651.779599,601.663612,636.764489,536.137923,433.256790,270.135788
686.844455,787.903879,940.748114,1023.919989,1076.091246,1255.759908,1154.154779,1126.121918,1099.599804,1196.540657,1148.966078,1143.200073,1154.245229,1062.345456,1140.884567,1107.923404,1125.872513,1119.560280,1182.386193,1237.854253,1043.657806,1123.064940,990.317358,854.146109,865.688882,725.950100,749.120128,601.623951,599.093594,562.041702,485.019554,284.955535
846.411739,695.326475,936.605795,978.667370,1024.165285,1112.989202,1312.532107,1169.119923,1145.370307,1098.552263,1179.656458,1038.900239,1145.750922,1152.560575,1261.866220,1172.965811,1106.931100,1206.320683,1068.240242,1089.295349,1047.969813,1144.178224,980.828200,905.654608,827.218899,704.810666,730.568662,668.693386,621.465011,553.911296,427.341190,310.327596
728.321818,794.007218,887.947898,963.902935,1158.003992,1127.448663,1110.597728,1139.681804,1106.011702,1197.503018,1069.788976,1188.916641,1109.540416,1143.653341,1302.305819,1159.075278,1123.911959,1160.901968,1094.683683,1065.146671,1088.065139,984.104611,1140.296574,940.968929,854.998514,714.363593,749.941043,563.991060,610.524378,497.044122,448.271512,296.233832
707.637646,703.048868,911.252447,1017.085400,1021.604838,1157.243048,1117.907442,1082.714140,1099.658750,1143.100367,1193.395596,1167.734359,1194.039545,1239.918860,1173.705168,1106.792050,1083.166986,1108.834468,1130.313350,1056.463889,1076.705868,1083.838120,985.230918,906.442919,835.300113,787.368215,683.753884,706.618834,551.877202,591.054337,450.445389,284.656914
740.678384,771.744752,807.460841,1020.167339,1064.575541,1173.421461,1153.156349,1203.947664,1137.563990,1028.293633,1118.633293,1135.221975,1175.420732,1163.966001,1234.314993,1147.271140,1110.492278,1133.008749,1129.212451,1065.812668,1123.820583,1031.737959,999.071027,935.287335,852.673101,749.350651,625.392775,645.366928,544.264293,558.892284,475.632509,266.685947
727.678232,770.234044,840.606403,994.112992,1074.598815,1055.466811,1075.563598,1143.522961,1147.075600,1192.140558,1148.497228,1117.515545,1128.391965,1168.056657,1118.256883,1139.958278,1176.704543,1121.972650,1286.494767,1121.483855,1190.703220,1056.693677,989.139140,939.650944,824.411531,809.031833,648.190913,570.189106,612.254877,568.947270,445.997167,266.648236
708.620505,776.030428,876.682809,1010.982175,1097.972400,1151.548034,1100.083657,1179.369911,1085.970361,1120.042592,1146.988242,1136.975159,1190.770977,1008.256516,1185.374181,1114.763102,1132.847549,1110.216067,1088.395643,1108.718588,1056.347901,1020.001324,1019.258534,914.015131,829.092610,777.602057,638.381308,590.245515,523.357784,488.084205,485.427616,274.417264
706.768713,776.477921,957.694828,937.984902,1163.329052,986.506585,1214.626554,1150.331734,1110.002708,1107.228951,1285.324592,1112.556125,1147.423175,1207.344265,1206.148316,1150.663521,1034.311478,1167.671923,1177.512360,1154.499033,1076.966672,1056.988375,985.040530,910.879845,794.225992,761.198084,683.330823,659.722790,574.582231,504.134086,402.283284,320.015256
786.976524,737.486034,926.676121,954.909087,1059.313475,1135.611812,1155.371154,1166.166143,1033.828869,1211.911337,1175.105836,1219.264778,1193.059499,1144.180994,1138.329230,1192.783828,1257.388162,1170.447913,1124.464018,1134.542292,1120.529427,1004.171405,1023.636497,932.417231,777.796596,785.025605,662.165761,605.549216,552.537642,484.948143,396.189480,253.740255
678.596006,680.418098,945.632747,1007.180799,1154.552216,1089.911668,1157.926505,1139.662031,1125.197716,1312.538046,1143.196619,1220.624452,1207.150941,1083.074161,1192.752697,1088.239318,1122.464529,1126.801033,1111.191413,1173.838775,1038.356836,1030.960081,986.712384,914.052565,833.332048,669.249107,337.870487,154.274738,92.268053,54.877539,59.473062,34.275479
774.667284,812.283638,954.754734,1044.718436,1010.012279,1056.250994,1063.913812,1126.461186,1087.161538,1091.141138,1094.064859,1117.325136,1140.220808,1151.243583,1100.893301,1112.623695,1304.998786,1091.446597,950.830075,1004.586010,1189.606677,1043.481998,1007.452241,925.413356,861.143215,728.629796,293.102104,84.938494,47.732899,14.425817,22.117403,7.103949
769.863722,721.825157,872.707301,949.727457,1092.714578,1039.879333,1137.910817,1134.950145,1152.150460,1210.971408,1046.803609,1062.754975,1035.532044,1087.488636,1181.907587,1167.264036,1114.574243,1176.964805,1125.713770,1064.746204,1054.939022,969.098737,973.915410,964.478745,887.229471,641.052097,263.073872,50.276469,69.941726,24.726420,27.991848,3.990548
662.982735,754.097838,872.115882,911.275222,1075.671606,1130.170375,1106.481364,1085.262573,1124.659909,1098.961924,1163.119000,1006.107805,1071.141828,1138.079378,1113.049777,1249.529067,1138.094326,1071.136919,1136.493872,1063.667767,1012.952366,1023.731958,951.723648,872.380766,968.923465,803.735612,299.641114,97.905869,22.259378,19.842993,10.818531,18.966311
800.311457,716.464549,1043.616859,1037.066219,1110.210498,1166.529331,1187.594524,1108.112232,1118.487446,1209.247168,1115.819595,1140.558476,1225.156080,1175.626352,1210.103812,1094.124540,1273.156051,1213.542112,1126.438999,1094.542155,1074.617552,999.711103,952.911426,860.783727,832.511275,814.671148,352.374193,71.959599,28.410035,13.639063,25.715099,15.144780
795.127248,619.573449,992.011341,1003.301945,1092.377176,1098.052257,1124.207496,1189.985944,1072.439276,1166.305668,1126.641913,1116.140932,1084.872317,1169.551086,1204.235102,1182.056953,1213.693185,1049.549114,1114.535564,1180.803622,1107.245531,1072.369420,954.958114,952.034024,896.836874,813.262960,273.822182,45.589682,38.125595,28.348215,6.213324,2.975645
686.302166,794.363150,882.283445,974.800475,1097.035834,1204.473132,1058.389044,1100.266427,1139.906074,1126.967975,1118.818182,1256.866537,1134.571469,1145.333206,1181.020330,1053.482990,1132.916413,1101.507270,1129.403376,1178.628728,1104.004148,1098.130449,1016.220692,867.612529,882.668892,701.060751,265.115119,58.896156,31.725334,24.103003,6.223635,3.990550
680.077634,735.436940,836.583951,1055.723514,1066.444451,1079.291999,1158.952755,1098.320604,1108.761150,1152.499325,1139.491070,1177.035752,1316.709721,1053.815699,1168.087650,1090.711798,1149.921233,1153.326133,1143.402143,1119.924732,968.363418,1092.062951,1096.495547,868.350951,823.109275,717.557974,354.769022,59.559785,46.308260,18.789495,2.214434,8.315616
667.615795,723.607804,880.409910,994.848694,1063.494124,1002.572581,1115.446614,1078.153354,1153.231015,1135.559312,1138.940665,1097.502355,1119.770225,1195.662549,1190.876588,1150.158303,1228.928781,1240.634269,1069.162284,1057.330861,1086.778029,1031.215222,1074.359519,1001.840526,809.689886,705.135355,272.494000,83.192413,40.823848,11.418889,13.245081,7.432923
665.452894,679.260242,916.336816,1114.988178,1070.041491,1016.271503,1192.254717,1062.903069,1082.636495,1175.816591,1115.216654,1157.156225,1122.140644,1092.759331,1066.162360,1133.215301,1125.570081,1210.856626,1120.959197,1086.493221,1117.810755,1122.225131,989.513280,917.907237,829.634705,711.675276,234.832608,54.675904,40.982776,25.881581,27.323983,21.024143
