221.066990,211.658091,252.717843,290.800142,371.141030,418.875925,514.465630,584.301194,687.917256,703.167581,726.219917,776.138987,675.249866,779.643067,665.980189,661.193492,651.471542,555.779710,523.967618,478.777926,460.242413,431.817295,434.946274,450.034279,407.980841,371.510645,387.534488,448.142682,435.001710,366.324813,28.922803,0.000000
358.416044,293.042852,325.379726,424.138735,446.986174,568.910638,729.068117,844.690134,953.322024,926.958296,975.194986,938.242683,973.600173,969.813833,998.956676,795.185993,841.104563,776.434374,723.595363,655.357560,635.294007,545.902525,534.645354,497.557844,520.638565,492.261312,500.734317,553.510595,479.329752,448.013670,34.853590,0.000000
347.777581,288.416853,433.304885,484.668300,483.268246,640.348655,846.896347,858.013071,944.936708,1016.925786,1130.476858,1012.283891,1033.992260,1009.544440,1056.900122,908.419155,926.483786,849.946922,767.472165,732.212367,647.114156,656.550034,628.472715,594.155289,637.347366,676.414911,624.284995,547.041340,591.374760,572.727896,31.985197,0.000000
416.844322,345.417673,465.623276,514.758571,595.177430,615.151272,790.466226,977.895443,1078.098423,1046.754320,1101.508406,1103.901356,986.884544,1007.139624,1118.571085,993.110779,1029.778547,866.053743,903.231116,774.431785,740.663836,670.254660,587.831853,647.114786,621.424487,608.419423,566.391451,533.714274,504.677955,606.204410,40.544586,0.000000
480.064235,449.746212,488.300720,610.969579,660.104752,761.614110,840.612441,978.507393,1060.644646,1024.523888,1147.235451,1109.408070,1119.107329,1115.762608,1058.820432,1033.090192,1179.568072,1003.693755,901.209216,789.100270,811.774210,723.995945,692.399589,578.954024,617.955026,673.449003,587.478615,499.196413,591.424075,487.344757,26.236747,0.000000
568.827385,602.166996,670.326858,753.022249,755.520761,926.656167,925.973382,1061.757614,1171.830925,1085.098260,1126.251973,1180.225796,1109.372778,1185.403854,1165.850736,1131.311490,1128.272161,1066.186762,1028.055706,937.497802,935.123674,897.366404,799.034695,763.723547,646.449866,675.006015,685.264670,638.644909,651.262189,558.102692,34.980403,0.000000
719.499932,626.236506,828.880730,871.674998,964.970803,1027.853836,1040.778396,1060.635846,1056.307755,1057.395050,1064.218021,1122.829512,1179.571142,1060.229868,1123.304869,1069.655124,1078.465412,1088.584327,929.324011,1002.529926,1034.010313,996.124911,965.894540,774.751498,804.578956,747.393502,573.421198,639.339875,533.202998,622.969314,23.250267,0.000000
708.708184,755.041415,864.841736,1038.878230,1044.658603,1079.213291,1190.058023,1105.022979,1118.812645,1130.019232,1116.050906,1199.286049,1211.247237,1238.598921,1064.709435,1125.358843,1087.833348,1155.373662,1101.474075,1141.141588,1084.295180,1059.199564,854.050726,987.527982,807.493330,683.651680,735.942597,598.321797,642.119950,608.048251,32.105684,0.000000
650.925578,841.683395,969.557597,953.475073,993.417075,1030.928716,1051.482288,1027.341640,1125.769696,1061.536086,1167.129939,1102.347028,1103.468286,1132.202680,1026.180847,1078.938330,1059.679445,1188.103205,1111.681848,1088.660804,1067.339477,1007.754056,1041.942972,908.301740,810.840317,734.865881,636.787402,569.204137,596.122161,572.535969,31.857237,0.000000
686.478911,781.622464,861.969684,1102.816678,1055.257016,1019.818340,1087.169156,1153.149345,1143.738423,1116.962610,1172.208456,1205.794256,1096.856915,1143.497478,1139.847796,1211.330414,1100.256138,1045.823088,1015.205589,992.470544,1100.765105,1029.192907,923.666337,910.412593,814.794061,720.594201,689.175977,629.311717,572.235506,572.931030,32.235157,0.000000
