1708.579599,2307.297346,2196.311161,2119.639545,2183.979362,2033.853121,2348.403340,2657.591908,2212.574837,2711.208423,2351.977775,2825.590321,3352.819381,2539.635576,2475.295758,2859.547446,2838.100841,2677.251297,2655.804691,2945.333870,2330.531169,3361.755467,2895.291790,2478.870193,2434.189764,2843.462492,2462.785238,2720.144508,2795.207629,3168.736014,3486.860668,3397.499810,3726.347766,2857.760229,2918.525613,2677.251297,2906.015092,2686.187383,2811.292583,2627.209216,2443.125850,2900.653441,2603.975393,2857.760229,3063.290202,2738.016680,2589.677656,2956.057173,2839.888058,2850.611361,2652.230257,3611.965868,2707.633988,2589.677656,2523.550622,2098.192939,2632.570868,2500.316799,2611.124262,2103.554590,2021.342601,2806.556458,2226.872574,1724.664554
2456.440617,3293.841215,2713.799888,3188.395403,2874.649431,2844.088018,2592.090399,2169.681625,2601.205207,3532.345344,2865.713346,3588.732045,2336.697068,3261.492584,3462.643875,2950.695521,3403.665709,3545.838834,2937.023310,3439.231330,3154.438277,2711.029701,2915.755426,2870.092028,3354.606598,3160.425454,2752.761222,3340.308861,2938.810527,3333.964240,3844.125377,2899.670472,3798.461978,3309.926169,3383.023351,2600.400959,2714.782857,2981.882461,3426.899532,2661.166342,2433.028073,3174.097666,3091.706955,2991.622794,2897.883254,2735.246493,2925.495759,3154.259555,3179.459317,3114.940778,2918.346891,1960.398496,2604.779641,2767.416402,2411.760189,2718.178570,2520.780435,3738.858286,2782.697109,2880.011083,2716.570074,3274.449909,2768.399372,1864.871739
2562.869399,3297.058206,3567.285439,4462.502512,3339.325891,4253.398105,3336.376983,3804.806599,3732.960470,4073.067894,3534.132561,4381.094771,3924.550149,3073.834783,3089.562294,3867.537921,3340.934387,3870.129386,3883.444154,3147.289408,3517.868885,3248.177817,3656.288854,3241.654474,3844.929624,3164.982858,4320.508109,4045.276667,3604.638278,4179.139232,4604.496915,3997.826052,3935.094730,3551.021763,3409.831608,3657.093101,3869.950665,3356.215094,3521.264598,3473.367178,3445.754673,3032.728789,3100.464319,2844.892266,3880.852689,3392.942406,3449.775912,3531.183653,3567.285439,3051.405208,3203.318666,3368.546892,3760.751696,3598.114935,3564.336531,3717.232959,3508.575356,3518.047607,3188.395403,3315.109099,3829.827639,3966.281669,2726.310408,2418.909057
2037.427556,2550.180157,3154.080833,3070.439071,3746.007155,3318.862255,3132.812949,3842.516881,3363.542684,3569.072657,3418.946416,3837.155230,4008.728077,3536.902748,3495.796753,3974.770951,3724.560549,3452.903542,3578.008742,3365.329901,3502.945622,2868.483532,3354.606598,3193.757054,3174.097666,3960.473213,2872.057967,3558.349354,3563.711005,3586.944828,4065.919025,3790.687584,3887.197310,4403.703068,3467.201279,3158.012711,3803.198104,3638.774126,3477.924582,3320.649472,2782.697109,3238.437483,2939.972218,3031.120293,3061.502985,3772.815412,3406.435896,3429.669719,3611.965868,3738.858286,3876.474007,4125.701439,3812.134190,4067.706243,3290.266781,3887.197310,3810.346972,3569.072657,3517.243359,3313.500604,3995.234587,4290.750943,2940.776466,2805.930932
2616.485914,2427.845143,3740.288060,3699.539509,3731.709418,3451.116324,3765.666544,3738.858286,3769.240978,3272.394609,4242.853524,4166.003186,3188.395403,3876.474007,3581.583177,3740.645503,3701.326726,3653.071863,3858.601836,4403.703068,3013.248122,3288.479563,3994.430339,3436.818587,3613.753085,3343.883295,3544.051616,3726.347766,3426.095284,3415.371981,2891.717355,3712.050029,4283.959518,3120.481151,4105.237803,3715.624463,3610.178651,3635.199691,3286.692346,3822.857492,4351.873770,3744.219938,3753.156023,3656.646297,3815.708624,3688.816206,4350.086553,3699.539509,3592.306480,3821.070275,4496.638360,4067.706243,4142.769363,4564.552611,4450.170714,3567.285439,3712.050029,3461.839627,3953.324345,4148.131015,2959.631607,3811.955468,2330.531169,2276.914654
2662.953560,1881.939663,3533.149592,3613.753085,3147.289408,3701.326726,2932.823350,3654.859080,3872.899573,4185.662575,3647.710211,4055.195723,4341.150467,4350.086553,3649.497429,3826.431927,3787.113149,4271.448998,3928.303305,4126.684409,4157.067100,4469.830102,4273.236215,3810.346972,3722.773332,4375.107593,4044.472420,3597.668131,3649.497429,4223.194135,4012.302511,3674.518469,3735.283852,3990.855905,3552.987702,4405.490285,4262.512912,4342.937684,3989.068688,4048.046854,4559.190960,3763.879326,4191.024226,4246.427958,3935.452173,4678.934509,4119.535540,3989.068688,3999.791991,3928.303305,3901.495047,4191.024226,4101.663369,4210.683615,4246.427958,3699.539509,2984.652647,3420.733633,4473.404537,3644.135777,3481.499016,3753.960271,2990.818546,2679.038514
2618.273131,2968.567693,3606.425495,3990.855905,3933.664956,3720.986115,3654.859080,3676.305686,3188.395403,4169.577620,4703.955549,3813.921407,4689.657812,3526.179445,3760.304892,3653.071863,3887.197310,2943.546653,3191.969837,4779.018670,4455.532365,4260.725695,3642.348560,3379.627638,4246.427958,3701.326726,4053.408505,4546.680440,3788.900367,4469.830102,4510.936097,4028.387465,4687.870595,4514.510531,3588.732045,4384.043679,3989.068688,4569.914263,4503.787228,4089.152848,4035.536334,4039.110768,4187.449792,3645.922994,4010.515294,4073.067894,3706.688377,3917.580002,3744.219938,3699.539509,3408.223113,4010.515294,4657.487903,3796.049235,3885.410093,3647.710211,3756.730458,3724.560549,3697.752292,3417.159199,3844.304098,3339.325891,2979.112274,2920.312830
2032.065904,2580.562849,3331.015332,3995.234587,3552.987702,3213.416443,3724.560549,3842.516881,3023.971425,3608.391434,4491.276708,4083.791197,4126.684409,4637.828515,4146.343797,4314.342210,3510.094491,3708.475595,3762.092109,4659.275121,3921.154436,4085.578414,4132.046060,3983.707036,3703.113943,3599.455348,4074.855111,4886.251699,4117.748323,3881.835659,4732.551024,3733.496635,3708.475595,4305.406124,4110.599454,3785.325932,4258.938478,4552.042091,3333.159992,3694.177857,3972.983733,3799.623669,3856.814618,3495.796753,4173.152055,3699.539509,3544.051616,3744.219938,4273.236215,3922.941653,4183.875358,3812.134190,3826.431927,3865.750704,3735.283852,3956.898779,3871.112356,3070.439071,3213.416443,3293.841215,3497.583970,3886.839867,2895.291790,2880.994052
2627.209216,2860.351694,4144.199137,3576.221525,3794.262018,3267.032958,4480.553405,4242.853524,3922.941653,3091.885676,4587.786434,4224.981352,4169.577620,4319.703861,3663.795166,3872.899573,3597.668131,4409.064719,4039.110768,3674.518469,3581.583177,4085.578414,4132.046060,4500.212794,3465.414062,4235.704655,4117.748323,4012.302511,3115.119499,4030.174682,3994.430339,3856.814618,4301.831690,4480.553405,4219.619701,4266.087347,4230.343004,3994.430339,4342.937684,3962.260431,4644.977383,4110.599454,3881.835659,4012.302511,3999.791991,3960.473213,4714.678852,3776.389846,3951.537128,4353.660987,4192.811443,4389.405330,3277.756261,4496.638360,4187.449792,4201.747529,3197.331489,4055.195723,4344.724901,3613.753085,3892.558962,4255.006600,2915.755426,2373.424381
2575.379919,3022.988455,3509.558325,3628.050823,3962.260431,3835.368013,3851.452967,4107.025020,3792.474801,3956.898779,4836.209619,4905.911088,4982.761425,4728.976590,4332.214381,3956.898779,4308.980558,4342.937684,4664.636772,4226.768569,4394.766982,4069.493460,4042.685202,4745.061544,3914.005567,4250.002392,3622.689171,4594.935303,3785.325932,3989.068688,4514.510531,4323.278296,4739.699893,4571.701480,3374.265987,4055.195723,4230.343004,3722.773332,4566.339829,3903.282264,4455.532365,4178.513706,4287.533953,4269.661781,4153.492666,3833.580795,4298.257255,4255.364044,4250.002392,4480.553405,4564.552611,4319.703861,4180.300923,4693.232247,3501.158405,3704.901160,3955.111562,4121.322757,3068.651853,3804.985321,3837.155230,4113.012197,2690.566065,2530.699490
2729.080594,3229.322676,3468.005527,3486.860668,3892.558962,4308.980558,3821.070275,3538.689965,3987.281471,4267.874564,4216.045266,4530.595485,4282.172301,4396.554199,4051.621288,4555.616526,4484.127839,4888.038916,4090.940066,4632.466863,4607.445823,4473.404537,4559.190960,4405.490285,4328.639947,4387.618113,4174.939272,4246.427958,4085.578414,4355.448204,3926.516087,4938.080997,4398.341416,3788.900367,4069.493460,4589.573652,4498.425577,3962.260431,4305.406124,4916.634391,5254.418433,4748.635978,3987.281471,3585.157611,4677.147292,4409.064719,4221.406918,4666.423989,5118.589929,3881.835659,4905.911088,4369.745942,5182.929747,3706.688377,4191.024226,4625.317995,4183.875358,3318.862255,3486.860668,4339.363250,4317.916644,4110.063289,2253.680831,2655.804691
